data,oraminimo(UTC),minimo(m),classeminimo,media(m),classemedia,oramassimo(UTC),massimo(m),classe_massimo
01/01/2017,11:40,0.05,0,0.12,0,09:20,0.15,0
02/01/2017,09:45,0.09,0,0.12,0,16:25,0.14,0
03/01/2017,11:55,0.05,0,0.11,0,00:05,0.14,0
04/01/2017,12:10,0.04,0,0.11,0,15:15,0.22,0
05/01/2017,12:05,0.04,0,0.10,0,00:10,0.15,0
06/01/2017,12:00,-0.01,0,0.06,0,20:05,0.09,0
07/01/2017,12:05,0.01,0,0.07,0,19:10,0.11,0
08/01/2017,10:45,0.03,0,0.09,0,09:05,0.12,0
09/01/2017,10:20,0.01,0,0.08,0,01:15,0.10,0
10/01/2017,06:45,0.06,0,0.08,0,14:50,0.10,0
11/01/2017,03:20,0.06,0,0.07,0,16:00,0.10,0
12/01/2017,11:45,0.02,0,0.08,0,15:20,0.10,0
13/01/2017,12:20,0.05,0,0.08,0,00:10,0.10,0
14/01/2017,11:40,0.02,0,0.07,0,09:05,0.10,0
15/01/2017,11:55,-0.05,0,0.05,0,00:55,0.08,0
16/01/2017,11:55,-0.02,0,0.04,0,18:25,0.09,0
17/01/2017,05:15,0.02,0,0.05,0,10:55,0.08,0
18/01/2017,12:15,-0.02,0,0.05,0,23:05,0.08,0
19/01/2017,11:30,-0.01,0,0.05,0,08:00,0.07,0
20/01/2017,11:05,-0.02,0,0.04,0,07:35,0.07,0
21/01/2017,12:25,-0.03,0,0.05,0,21:45,0.08,0
22/01/2017,12:15,-0.04,0,0.04,0,08:50,0.08,0
23/01/2017,12:20,-0.01,0,0.05,0,07:25,0.07,0
24/01/2017,12:20,-0.02,0,0.04,0,19:55,0.08,0
25/01/2017,12:15,-0.03,0,0.04,0,01:10,0.06,0
26/01/2017,09:50,0.00,0,0.04,0,08:30,0.06,0
27/01/2017,15:25,0.02,0,0.04,0,00:45,0.06,0
28/01/2017,01:20,0.03,0,0.04,0,05:15,0.06,0
29/01/2017,12:10,-0.05,0,0.03,0,05:10,0.06,0
30/01/2017,10:55,0.01,0,0.04,0,08:40,0.07,0
31/01/2017,15:25,0.02,0,0.05,0,00:25,0.06,0
01/02/2017,11:45,-0.03,0,0.04,0,07:15,0.07,0
02/02/2017,19:35,0.03,0,0.05,0,00:05,0.06,0
03/02/2017,00:30,0.04,0,0.06,0,06:50,0.07,0
04/02/2017,12:05,0.03,0,0.06,0,00:15,0.07,0
05/02/2017,02:25,0.03,0,0.05,0,00:10,0.06,0
06/02/2017,12:25,-0.01,0,0.05,0,01:25,0.07,0
07/02/2017,12:55,0.00,0,0.05,0,00:10,0.07,0
08/02/2017,22:20,0.03,0,0.05,0,02:15,0.07,0
09/02/2017,11:30,0.03,0,0.05,0,04:55,0.07,0
10/02/2017,05:35,0.03,0,0.05,0,00:45,0.06,0
11/02/2017,00:05,0.03,0,0.04,0,10:30,0.06,0
12/02/2017,03:50,0.02,0,0.05,0,00:50,0.06,0
13/02/2017,02:55,0.03,0,0.05,0,08:25,0.07,0
14/02/2017,14:15,0.03,0,0.05,0,19:50,0.07,0
15/02/2017,11:50,-0.03,0,0.05,0,22:35,0.09,0
16/02/2017,12:20,-0.03,0,0.05,0,08:40,0.09,0
17/02/2017,10:00,0.00,0,0.06,0,21:10,0.09,0
18/02/2017,10:05,0.02,0,0.06,0,00:40,0.09,0
19/02/2017,09:45,0.01,0,0.05,0,08:25,0.08,0
20/02/2017,10:05,0.00,0,0.05,0,21:55,0.09,0
21/02/2017,13:45,0.01,0,0.06,0,02:15,0.09,0
22/02/2017,13:20,0.03,0,0.07,0,19:55,0.11,0
23/02/2017,11:25,0.06,0,0.09,0,08:35,0.11,0
24/02/2017,11:10,0.06,0,0.08,0,09:25,0.11,0
25/02/2017,09:40,0.04,0,0.07,0,08:20,0.10,0
26/02/2017,09:40,0.03,0,0.07,0,08:40,0.10,0
27/02/2017,12:15,0.04,0,0.07,0,08:15,0.10,0
28/02/2017,01:45,0.06,0,0.08,0,22:35,0.10,0
01/03/2017,10:25,0.02,0,0.07,0,08:30,0.12,0
02/03/2017,10:00,0.02,0,0.07,0,07:45,0.09,0
03/03/2017,01:00,0.06,0,0.08,0,07:05,0.10,0
04/03/2017,00:10,0.08,0,0.11,0,14:00,0.14,0
05/03/2017,12:10,0.04,0,0.11,0,18:00,0.13,0
06/03/2017,13:05,0.09,0,0.12,0,00:25,0.13,0
07/03/2017,10:55,0.03,0,0.10,0,01:40,0.13,0
08/03/2017,10:20,0.03,0,0.09,0,20:55,0.14,0
09/03/2017,10:25,0.05,0,0.14,0,19:10,0.22,0
10/03/2017,10:15,0.11,0,0.19,0,19:05,0.25,0
11/03/2017,09:50,0.15,0,0.19,0,01:20,0.25,0
12/03/2017,09:35,0.16,0,0.20,0,01:05,0.22,0
13/03/2017,09:50,0.15,0,0.20,0,23:25,0.23,0
14/03/2017,11:20,0.17,0,0.21,0,08:05,0.24,0
15/03/2017,09:35,0.18,0,0.23,0,23:10,0.27,0
16/03/2017,09:55,0.22,0,0.26,0,22:10,0.31,0
17/03/2017,09:30,0.25,0,0.29,0,22:35,0.36,0
18/03/2017,15:30,0.26,0,0.31,0,07:55,0.35,0
19/03/2017,09:55,0.27,0,0.32,0,20:55,0.37,0
20/03/2017,09:50,0.31,0,0.36,0,20:35,0.43,0
21/03/2017,15:10,0.35,0,0.39,0,00:25,0.42,0
22/03/2017,12:50,0.32,0,0.40,0,22:15,0.56,0
23/03/2017,04:45,0.43,0,0.54,0,20:30,0.65,0
24/03/2017,23:45,0.53,0,0.62,0,01:50,0.68,0
25/03/2017,14:00,0.46,0,0.53,0,23:50,0.80,0
26/03/2017,11:40,0.63,0,0.71,0,01:00,0.83,0
27/03/2017,16:10,0.55,0,0.61,0,00:15,0.67,0
28/03/2017,09:00,0.49,0,0.55,0,00:15,0.60,0
29/03/2017,09:30,0.46,0,0.55,0,19:45,0.61,0
30/03/2017,09:15,0.48,0,0.56,0,20:20,0.61,0
31/03/2017,09:00,0.52,0,0.57,0,21:50,0.63,0
01/04/2017,12:05,0.49,0,0.56,0,00:05,0.63,0
02/04/2017,02:15,0.54,0,0.57,0,09:45,0.61,0
03/04/2017,13:40,0.44,0,0.52,0,22:05,0.58,0
04/04/2017,16:15,0.46,0,0.52,0,02:40,0.56,0
05/04/2017,20:15,0.47,0,0.51,0,08:45,0.55,0
06/04/2017,10:50,0.43,0,0.48,0,21:05,0.53,0
07/04/2017,13:00,0.43,0,0.49,0,23:45,0.55,0
08/04/2017,11:35,0.47,0,0.53,0,20:15,0.61,0
09/04/2017,14:45,0.51,0,0.58,0,23:40,0.64,0
10/04/2017,09:30,0.54,0,0.60,0,20:45,0.66,0
11/04/2017,16:20,0.53,0,0.61,0,00:10,0.66,0
12/04/2017,11:15,0.54,0,0.60,0,21:40,0.66,0
13/04/2017,09:30,0.55,0,0.61,0,00:10,0.66,0
14/04/2017,09:45,0.55,0,0.61,0,23:20,0.68,0
15/04/2017,13:05,0.57,0,0.61,0,00:30,0.67,0
16/04/2017,08:50,0.53,0,0.58,0,02:35,0.63,0
17/04/2017,10:50,0.51,0,0.55,0,00:10,0.59,0
18/04/2017,21:40,0.43,0,0.51,0,00:30,0.56,0
19/04/2017,22:40,0.39,0,0.44,0,07:40,0.50,0
20/04/2017,09:05,0.35,0,0.39,0,00:05,0.43,0
21/04/2017,08:50,0.32,0,0.37,0,15:35,0.40,0
22/04/2017,08:50,0.33,0,0.39,0,21:50,0.46,0
23/04/2017,11:20,0.39,0,0.44,0,11:10,0.54,0
24/04/2017,17:00,0.42,0,0.47,0,01:25,0.52,0
25/04/2017,07:50,0.42,0,0.45,0,23:45,0.50,0
26/04/2017,18:05,0.43,0,0.48,0,00:45,0.51,0
27/04/2017,06:25,0.41,0,0.44,0,00:25,0.48,0
28/04/2017,10:15,0.40,0,0.44,0,02:35,0.48,0
29/04/2017,08:50,0.35,0,0.40,0,00:25,0.43,0
30/04/2017,19:20,0.35,0,0.38,0,00:45,0.41,0
01/05/2017,01:40,0.35,0,0.38,0,15:40,0.41,0
02/05/2017,08:25,0.32,0,0.37,0,14:55,0.41,0
03/05/2017,02:35,0.34,0,0.37,0,18:55,0.39,0
04/05/2017,06:40,0.34,0,0.37,0,22:35,0.41,0
05/05/2017,08:25,0.33,0,0.40,0,17:15,0.47,0
06/05/2017,10:10,0.40,0,0.43,0,00:15,0.45,0
07/05/2017,14:55,0.37,0,0.41,0,00:20,0.44,0
08/05/2017,,,,,,,,
09/05/2017,,,,,0,,,
10/05/2017,09:45,0.43,0,0.46,0,01:20,0.49,0
11/05/2017,06:05,0.45,0,0.50,0,19:50,0.57,0
12/05/2017,12:45,0.45,0,0.49,0,00:15,0.55,0
13/05/2017,09:00,0.46,0,0.52,0,23:25,0.60,0
14/05/2017,08:30,0.55,0,0.60,0,19:55,0.69,0
15/05/2017,09:55,0.54,0,0.64,0,22:35,0.74,0
16/05/2017,08:25,0.61,0,0.69,0,22:20,0.82,0
17/05/2017,09:30,0.68,0,0.77,0,20:40,0.89,0
18/05/2017,16:15,0.78,0,0.83,0,01:40,0.88,0
19/05/2017,00:10,0.83,0,1.09,0,13:30,1.35,0
20/05/2017,15:45,0.75,0,0.86,0,01:05,1.01,0
21/05/2017,08:35,0.68,0,0.74,0,00:30,0.81,0
22/05/2017,08:50,0.68,0,0.75,0,23:20,0.82,0
23/05/2017,08:45,0.68,0,0.78,0,21:00,0.90,0
24/05/2017,08:55,0.75,0,0.85,0,22:15,0.97,0
25/05/2017,12:05,0.79,0,0.88,0,21:25,0.98,0
26/05/2017,11:15,0.80,0,0.91,0,18:55,1.03,0
27/05/2017,11:45,0.80,0,0.90,0,00:20,0.98,0
28/05/2017,10:45,0.80,0,0.89,0,18:55,0.99,0
29/05/2017,09:20,0.79,0,0.89,0,20:20,0.98,0
30/05/2017,10:00,0.78,0,0.86,0,00:10,0.95,0
31/05/2017,08:35,0.74,0,0.83,0,00:05,0.90,0
01/06/2017,13:40,0.69,0,0.76,0,00:15,0.86,0
02/06/2017,11:35,0.65,0,0.71,0,00:05,0.76,0
03/06/2017,09:40,0.63,0,0.73,0,23:55,0.90,0
04/06/2017,15:55,0.73,0,0.81,0,00:30,0.91,0
05/06/2017,05:55,0.76,0,0.93,0,11:35,1.13,0
06/06/2017,13:50,0.79,0,0.85,0,00:10,0.96,0
07/06/2017,13:35,0.65,0,0.73,0,00:25,0.84,0
08/06/2017,12:20,0.60,0,0.67,0,20:20,0.73,0
09/06/2017,19:10,0.58,0,0.65,0,00:15,0.72,0
10/06/2017,08:35,0.58,0,0.65,0,21:55,0.74,0
11/06/2017,08:55,0.62,0,0.74,0,20:30,0.87,0
12/06/2017,08:45,0.70,0,0.79,0,19:45,0.88,0
13/06/2017,08:35,0.68,0,0.77,0,21:55,0.87,0
14/06/2017,08:45,0.70,0,0.82,0,21:25,1.03,0
15/06/2017,10:35,0.73,0,0.82,0,00:20,1.01,0
16/06/2017,11:35,0.59,0,0.69,0,20:10,0.73,0
17/06/2017,11:30,0.62,0,0.69,0,19:00,0.76,0
18/06/2017,09:05,0.58,0,0.66,0,19:15,0.72,0
19/06/2017,08:45,0.57,0,0.64,0,16:40,0.71,0
20/06/2017,08:55,0.56,0,0.63,0,20:40,0.68,0
21/06/2017,11:20,0.54,0,0.62,0,22:05,0.70,0
22/06/2017,08:25,0.54,0,0.64,0,18:45,0.81,0
23/06/2017,09:25,0.57,0,0.64,0,00:05,0.72,0
24/06/2017,10:00,0.52,0,0.60,0,17:25,0.64,0
25/06/2017,00:45,0.56,0,0.60,0,07:00,0.65,0
26/06/2017,07:55,0.49,0,0.68,0,18:10,1.20,0
27/06/2017,18:35,0.61,0,0.73,0,00:05,0.91,0
28/06/2017,23:20,0.79,0,0.84,0,21:05,0.87,0
29/06/2017,23:15,0.63,0,0.71,0,00:55,0.84,0
30/06/2017,18:05,0.52,0,0.58,0,00:50,0.65,0
01/07/2017,16:05,0.47,0,0.51,0,02:05,0.56,0
02/07/2017,11:40,0.43,0,0.47,0,00:50,0.50,0
03/07/2017,22:55,0.39,0,0.44,0,15:00,0.49,0
04/07/2017,08:25,0.40,0,0.44,0,00:15,0.46,0
05/07/2017,09:40,0.38,0,0.44,0,19:50,0.47,0
06/07/2017,09:10,0.33,0,0.45,0,17:00,0.49,0
07/07/2017,09:25,0.39,0,0.46,0,18:55,0.52,0
08/07/2017,09:05,0.39,0,0.48,0,19:40,0.63,0
09/07/2017,08:15,0.42,0,0.52,0,16:35,0.64,0
10/07/2017,08:50,0.44,0,0.52,0,18:40,0.64,0
11/07/2017,08:45,0.43,0,0.48,0,00:05,0.58,0
12/07/2017,08:50,0.38,0,0.43,0,20:25,0.48,0
13/07/2017,10:20,0.30,0,0.41,0,18:30,0.46,0
14/07/2017,11:00,0.35,0,0.41,0,16:55,0.46,0
15/07/2017,06:15,0.30,0,0.37,0,17:05,0.43,0
16/07/2017,09:45,0.31,0,0.37,0,16:45,0.44,0
17/07/2017,09:20,0.28,0,0.40,0,16:50,0.49,0
18/07/2017,09:40,0.33,0,0.40,0,20:20,0.46,0
19/07/2017,09:20,0.32,0,0.42,0,19:15,0.56,0
20/07/2017,09:10,0.35,0,0.41,0,20:55,0.52,0
21/07/2017,09:50,0.34,0,0.40,0,22:55,0.52,0
22/07/2017,08:45,0.34,0,0.42,0,23:35,0.52,0
23/07/2017,09:05,0.35,0,0.42,0,00:05,0.50,0
24/07/2017,09:30,0.30,0,0.35,0,00:05,0.41,0
25/07/2017,03:30,0.24,0,0.31,0,16:40,0.36,0
26/07/2017,10:10,0.24,0,0.29,0,19:05,0.34,0
27/07/2017,10:00,0.17,0,0.28,0,18:15,0.37,0
28/07/2017,10:25,0.25,0,0.32,0,20:45,0.43,0
29/07/2017,05:05,0.24,0,0.42,0,17:50,0.90,0
30/07/2017,09:50,0.35,0,0.46,0,19:45,0.64,0
31/07/2017,09:10,0.35,0,0.44,0,14:50,0.51,0
01/08/2017,08:50,0.34,0,0.44,0,21:30,0.67,0
02/08/2017,09:30,0.38,0,0.48,0,00:05,0.56,0
03/08/2017,09:35,0.36,0,0.46,0,16:45,0.57,0
04/08/2017,09:00,0.36,0,0.46,0,15:40,0.59,0
05/08/2017,09:20,0.33,0,0.44,0,15:35,0.55,0
06/08/2017,09:05,0.32,0,0.40,0,15:50,0.47,0
07/08/2017,03:05,0.26,0,0.34,0,16:30,0.39,0
08/08/2017,06:25,0.31,0,0.59,0,17:50,1.24,0
09/08/2017,16:30,0.55,0,0.66,0,00:30,0.90,0
10/08/2017,21:55,0.56,0,0.63,0,09:30,0.71,0
11/08/2017,23:40,0.60,0,0.71,0,07:45,0.81,0
12/08/2017,23:55,0.48,0,0.55,0,00:45,0.63,0
13/08/2017,09:25,0.43,0,0.47,0,08:00,0.52,0
14/08/2017,12:05,0.38,0,0.43,0,01:10,0.46,0
15/08/2017,08:50,0.36,0,0.43,0,18:05,0.48,0
16/08/2017,09:35,0.38,0,0.43,0,00:15,0.48,0
18/08/2017,09:00,0.35,0,0.44,0,21:15,0.62,0
19/08/2017,11:20,0.35,0,0.46,0,02:15,0.56,0
20/08/2017,08:30,0.31,0,0.38,0,15:40,0.47,0
21/08/2017,11:20,0.26,0,0.37,0,15:30,0.47,0
22/08/2017,09:30,0.30,0,0.39,0,17:00,0.51,0
23/08/2017,04:35,0.28,0,0.38,0,15:45,0.48,0
24/08/2017,09:00,0.28,0,0.38,0,20:05,0.51,0
25/08/2017,02:05,0.28,0,0.38,0,15:25,0.45,0
26/08/2017,05:50,0.30,0,0.44,0,17:20,0.59,0
27/08/2017,05:30,0.28,0,0.39,0,15:10,0.50,0
28/08/2017,07:40,0.29,0,0.37,0,16:55,0.44,0
29/08/2017,02:30,0.27,0,0.37,0,15:40,0.49,0
30/08/2017,03:30,0.27,0,0.38,0,14:50,0.49,0
31/08/2017,11:10,0.38,0,0.45,0,19:20,0.63,0
01/09/2017,08:50,0.29,0,0.37,0,00:05,0.47,0
02/09/2017,22:20,0.24,0,0.29,0,02:55,0.35,0
03/09/2017,09:05,0.20,0,0.24,0,18:15,0.29,0
04/09/2017,10:30,0.20,0,0.23,0,20:00,0.26,0
05/09/2017,09:15,0.19,0,0.26,0,20:45,0.39,0
06/09/2017,10:50,0.22,0,0.28,0,18:50,0.32,0
07/09/2017,09:35,0.20,0,0.25,0,17:40,0.31,0
08/09/2017,09:15,0.21,0,0.27,0,22:10,0.40,0
09/09/2017,12:30,0.22,0,0.32,0,21:20,0.51,0
10/09/2017,11:35,0.28,0,0.33,0,00:15,0.44,0
11/09/2017,09:15,0.21,0,0.26,0,00:05,0.30,0
12/09/2017,10:25,0.17,0,0.23,0,00:10,0.26,0
13/09/2017,09:10,0.16,0,0.22,0,16:50,0.26,0
14/09/2017,09:10,0.19,0,0.23,0,18:50,0.31,0
15/09/2017,06:05,0.16,0,0.19,0,00:15,0.21,0
16/09/2017,09:35,0.12,0,0.16,0,00:35,0.19,0
17/09/2017,10:25,0.12,0,0.15,0,08:15,0.18,0
18/09/2017,09:15,0.12,0,0.14,0,22:40,0.17,0
19/09/2017,09:00,0.11,0,0.15,0,20:55,0.18,0
20/09/2017,09:15,0.10,0,0.14,0,01:05,0.16,0
21/09/2017,09:25,0.09,0,0.14,0,21:40,0.19,0
22/09/2017,09:15,0.11,0,0.16,0,20:05,0.21,0
23/09/2017,09:05,0.12,0,0.16,0,17:50,0.19,0
24/09/2017,16:10,0.11,0,0.15,0,00:25,0.18,0
25/09/2017,10:25,0.10,0,0.14,0,18:10,0.17,0
26/09/2017,17:45,0.11,0,0.14,0,01:55,0.16,0
27/09/2017,11:50,0.11,0,0.14,0,07:00,0.16,0
28/09/2017,10:20,0.09,0,0.14,0,22:10,0.18,0
29/09/2017,11:10,0.12,0,0.16,0,18:50,0.21,0
30/09/2017,10:30,0.13,0,0.17,0,18:10,0.22,0
01/10/2017,04:50,0.15,0,0.17,0,00:10,0.19,0
02/10/2017,03:15,0.13,0,0.15,0,19:30,0.20,0
03/10/2017,02:15,0.13,0,0.17,0,17:35,0.24,0
04/10/2017,15:55,0.12,0,0.14,0,00:05,0.18,0
05/10/2017,10:25,0.08,0,0.14,0,18:45,0.24,0
06/10/2017,09:15,0.10,0,0.14,0,17:45,0.18,0
07/10/2017,09:55,0.06,0,0.12,0,18:20,0.18,0
08/10/2017,09:20,0.07,0,0.13,0,19:50,0.16,0
09/10/2017,09:40,0.08,0,0.12,0,19:25,0.16,0
10/10/2017,09:50,0.08,0,0.13,0,18:20,0.19,0
11/10/2017,11:15,0.09,0,0.14,0,19:20,0.23,0
12/10/2017,10:00,0.09,0,0.14,0,19:10,0.22,0
13/10/2017,09:15,0.08,0,0.15,0,17:40,0.23,0
14/10/2017,09:35,0.08,0,0.16,0,17:55,0.26,0
15/10/2017,09:50,0.09,0,0.17,0,18:05,0.27,0
16/10/2017,09:45,0.07,0,0.16,0,18:10,0.26,0
17/10/2017,09:25,0.08,0,0.15,0,18:15,0.24,0
18/10/2017,09:10,0.08,0,0.15,0,17:55,0.22,0
19/10/2017,10:55,0.10,0,0.14,0,19:30,0.19,0
20/10/2017,09:45,0.06,0,0.13,0,18:30,0.22,0
21/10/2017,06:20,0.09,0,0.13,0,19:40,0.19,0
22/10/2017,17:20,0.05,0,0.09,0,00:10,0.14,0
23/10/2017,09:40,0.01,0,0.07,0,01:00,0.10,0
24/10/2017,09:50,0.00,0,0.07,0,19:00,0.12,0
25/10/2017,12:25,0.03,0,0.09,0,19:25,0.17,0
26/10/2017,12:25,0.03,0,0.10,0,19:45,0.16,0
27/10/2017,10:55,0.02,0,0.09,0,18:40,0.15,0
28/10/2017,15:20,0.05,0,0.08,0,08:10,0.13,0
29/10/2017,05:50,0.04,0,0.06,0,08:05,0.10,0
30/10/2017,09:20,0.02,0,0.07,0,20:10,0.14,0
31/10/2017,12:15,0.04,0,0.08,0,00:05,0.12,0
01/11/2017,09:30,0.03,0,0.08,0,19:45,0.13,0
02/11/2017,12:25,0.05,0,0.08,0,00:25,0.11,0
03/11/2017,10:10,0.00,0,0.07,0,20:15,0.14,0
04/11/2017,14:45,0.06,0,0.09,0,00:05,0.11,0
05/11/2017,01:30,0.08,0,0.15,0,14:00,0.22,0
06/11/2017,22:45,0.07,0,0.10,0,00:10,0.14,0
07/11/2017,12:00,0.01,0,0.08,0,02:35,0.10,0
08/11/2017,12:55,0.08,0,0.10,0,00:35,0.11,0
09/11/2017,00:05,0.08,0,0.09,0,01:10,0.10,0
10/11/2017,09:25,0.04,0,0.07,0,00:15,0.09,0
11/11/2017,10:10,0.00,0,0.06,0,08:25,0.09,0
12/11/2017,10:20,0.00,0,0.06,0,22:00,0.10,0
13/11/2017,11:55,0.01,0,0.05,0,05:50,0.11,0
14/11/2017,11:55,-0.07,0,0.03,0,00:15,0.06,0
15/11/2017,12:05,-0.02,0,0.03,0,08:35,0.08,0
16/11/2017,10:30,-0.03,0,0.03,0,08:15,0.06,0
17/11/2017,10:45,-0.05,0,0.03,0,00:05,0.06,0
18/11/2017,11:45,-0.04,0,0.03,0,04:50,0.06,0
19/11/2017,11:40,-0.03,0,0.03,0,08:35,0.07,0
20/11/2017,10:15,-0.04,0,0.02,0,20:00,0.06,0
21/11/2017,11:55,-0.04,0,0.02,0,08:25,0.06,0
22/11/2017,11:45,-0.04,0,0.03,0,02:00,0.05,0
23/11/2017,15:00,0.02,0,0.04,0,07:50,0.07,0
24/11/2017,10:00,0.01,0,0.04,0,08:10,0.06,0
25/11/2017,18:30,0.02,0,0.04,0,02:45,0.05,0
26/11/2017,11:45,-0.05,0,0.01,0,00:20,0.04,0
27/11/2017,11:35,-0.09,0,-0.01,0,00:15,0.02,0
28/11/2017,11:05,-0.03,0,0.00,0,23:35,0.03,0
29/11/2017,10:15,-0.03,0,0.00,0,00:25,0.02,0
30/11/2017,11:25,-0.09,0,-0.01,0,00:05,0.01,0
01/12/2017,05:50,-0.04,0,-0.02,0,00:10,0.00,0
02/12/2017,16:30,-0.03,0,-0.01,0,11:00,0.01,0
03/12/2017,11:50,-0.09,0,-0.02,0,22:50,0.02,0
04/12/2017,11:45,-0.06,0,-0.01,0,08:40,0.03,0
05/12/2017,11:35,-0.05,0,-0.01,0,08:10,0.02,0
06/12/2017,11:35,-0.06,0,-0.01,0,00:35,0.01,0
07/12/2017,11:55,-0.08,0,-0.01,0,08:40,0.02,0
08/12/2017,11:50,-0.07,0,-0.01,0,05:10,0.02,0
09/12/2017,10:45,-0.09,0,-0.02,0,03:40,0.02,0
10/12/2017,00:10,-0.03,0,-0.02,0,14:05,0.00,0
11/12/2017,00:10,-0.02,0,0.01,0,15:05,0.03,0
12/12/2017,09:45,-0.03,0,0.00,0,00:10,0.02,0
13/12/2017,11:45,-0.04,0,-0.01,0,19:50,0.02,0
14/12/2017,11:10,-0.05,0,0.00,0,07:50,0.02,0
15/12/2017,11:45,-0.06,0,0.00,0,06:10,0.02,0
16/12/2017,11:35,-0.09,0,-0.02,0,08:50,0.02,0
17/12/2017,12:00,-0.08,0,-0.02,0,00:15,0.01,0
18/12/2017,10:30,-0.06,0,-0.02,0,02:30,0.00,0
19/12/2017,11:50,-0.09,0,-0.02,0,07:45,0.01,0
20/12/2017,11:25,-0.05,0,-0.02,0,02:55,0.01,0
21/12/2017,10:55,-0.08,0,-0.01,0,21:55,0.03,0
22/12/2017,12:15,-0.03,0,0.00,0,01:25,0.03,0
23/12/2017,12:10,-0.07,0,-0.01,0,21:25,0.03,0
24/12/2017,11:55,-0.06,0,0.00,0,08:55,0.04,0
25/12/2017,11:45,-0.07,0,0.00,0,23:20,0.03,0
26/12/2017,00:10,0.00,0,0.01,0,00:20,0.02,0
27/12/2017,00:20,0.00,0,0.01,0,17:05,0.03,0
28/12/2017,11:25,-0.03,0,0.00,0,00:05,0.02,0
29/12/2017,10:00,-0.06,0,-0.02,0,19:40,0.02,0
30/12/2017,15:05,-0.02,0,0.01,0,09:05,0.02,0
31/12/2017,11:45,-0.07,0,0.01,0,17:10,0.04,0
01/01/2018,11:30,-0.05,0,0.02,0,00:05,0.04,0
02/01/2018,11:20,-0.07,0,0.01,0,01:00,0.04,0
03/01/2018,00:10,0.00,0,0.02,0,00:50,0.03,0
04/01/2018,00:10,0.01,0,0.09,0,22:10,0.23,0
05/01/2018,10:45,0.09,0,0.12,0,00:05,0.19,0
06/01/2018,13:35,0.07,0,0.09,0,00:05,0.11,0
07/01/2018,00:35,0.07,0,0.22,0,23:35,0.48,0
08/01/2018,00:05,0.46,0,0.69,0,23:10,1.00,0
09/01/2018,22:40,0.47,0,0.72,0,01:05,1.08,0
10/01/2018,23:15,0.32,0,0.40,0,00:15,0.49,0
11/01/2018,11:40,0.22,0,0.29,0,00:05,0.35,0
12/01/2018,12:00,0.17,0,0.24,0,01:00,0.28,0
13/01/2018,11:40,0.13,0,0.19,0,00:05,0.23,0
14/01/2018,11:40,0.09,0,0.16,0,00:40,0.20,0
15/01/2018,10:15,0.08,0,0.14,0,00:10,0.16,0
16/01/2018,10:05,0.11,0,0.14,0,23:45,0.16,0
17/01/2018,21:50,0.10,0,0.13,0,02:00,0.15,0
18/01/2018,12:35,0.04,0,0.11,0,00:10,0.13,0
19/01/2018,10:35,0.06,0,0.11,0,09:00,0.14,0
20/01/2018,11:20,0.06,0,0.10,0,01:25,0.13,0
21/01/2018,10:50,0.07,0,0.11,0,09:35,0.17,0
22/01/2018,11:55,0.06,0,0.10,0,00:50,0.12,0
23/01/2018,12:25,0.05,0,0.10,0,03:50,0.13,0
24/01/2018,12:20,0.03,0,0.11,0,21:30,0.14,0
25/01/2018,21:50,0.09,0,0.12,0,00:20,0.14,0
26/01/2018,01:00,0.09,0,0.11,0,09:15,0.12,0
27/01/2018,12:30,0.08,0,0.11,0,14:50,0.13,0
28/01/2018,12:20,0.03,0,0.11,0,08:55,0.14,0
29/01/2018,12:35,0.03,0,0.12,0,19:20,0.17,0
30/01/2018,12:20,0.06,0,0.14,0,19:50,0.18,0
31/01/2018,15:45,0.12,0,0.15,0,00:25,0.18,0
01/02/2018,21:35,0.10,0,0.13,0,00:10,0.14,0
02/02/2018,10:25,0.05,0,0.10,0,01:40,0.13,0
03/02/2018,12:10,-0.01,0,0.08,0,00:05,0.11,0
04/02/2018,12:15,0.04,0,0.08,0,15:45,0.11,0
05/02/2018,18:40,0.06,0,0.09,0,00:10,0.10,0
06/02/2018,01:35,0.06,0,0.08,0,00:05,0.09,0
07/02/2018,13:45,0.02,0,0.08,0,00:10,0.09,0
08/02/2018,12:45,0.05,0,0.08,0,00:20,0.09,0
09/02/2018,10:45,0.02,0,0.07,0,00:55,0.09,0
10/02/2018,12:25,-0.02,0,0.05,0,00:30,0.08,0
11/02/2018,10:25,0.00,0,0.06,0,14:40,0.09,0
12/02/2018,13:05,0.02,0,0.06,0,01:55,0.08,0
13/02/2018,10:05,-0.04,0,0.03,0,19:20,0.07,0
14/02/2018,11:00,-0.03,0,0.03,0,18:15,0.07,0
15/02/2018,11:40,0.01,0,0.05,0,14:25,0.08,0
16/02/2018,11:40,0.00,0,0.06,0,23:10,0.11,0
17/02/2018,14:05,0.06,0,0.09,0,00:55,0.11,0
18/02/2018,10:40,-0.02,0,0.07,0,00:05,0.09,0
19/02/2018,23:10,0.05,0,0.07,0,00:10,0.09,0
20/02/2018,09:20,0.02,0,0.06,0,14:50,0.08,0
21/02/2018,09:55,0.01,0,0.05,0,00:15,0.08,0
22/02/2018,01:10,0.04,0,0.06,0,13:20,0.09,0
23/02/2018,00:20,0.05,0,0.07,0,16:00,0.09,0
24/02/2018,01:00,0.05,0,0.08,0,09:25,0.10,0
25/02/2018,22:15,0.03,0,0.07,0,01:40,0.09,0
